,WorkerId,Unnamed: 0,ExcludedAverage,HITId,WorkTimeInSeconds,Input.batch,MistakeZScore,Input.Nucle_ID,Input.original_text,Input.is_perfect,Input.is_control,Answer.mistakeRate
11431,AORHSXTUJ3W1M,11432,-0.8211872371380358,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,1.0500022989863331,114789,"Thus, nuclear energy is more cost-efficient compared to existing energy resources and it is more environmental-friendly.",False,True,67
11439,AORHSXTUJ3W1M,11440,0.17018439954472736,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,0.907725564706342,53774,"As the aging population increases, the active contributors have to bear an increase burden of more elderly by paying more taxes.",False,True,63
11440,AORHSXTUJ3W1M,11441,0.27065999655650763,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-1.0130103480735353,24493,"scholarships, awards), technology, research and development would be vital.",False,True,9
11453,AORHSXTUJ3W1M,11454,0.7782656651263564,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.906302797363542,72169,"Therefore, New water is decided as a solution needed to meet the need for water of the Nation.",False,True,12
11470,AORHSXTUJ3W1M,11471,-0.4652901835437432,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.906302797363542,109268,All of these facts show that the SFR is more economic and flexible than VHTR.,False,True,12
11472,AORHSXTUJ3W1M,11473,0.18921238826753048,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.9418719809335396,134611,First issue concerned is the performance of reactors.,False,True,11
11473,AORHSXTUJ3W1M,11474,0.22281952912175754,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.906302797363542,149852,"However, if one thinks it positively, it can in fact share the tension of that carrier with his or her family so that he or she does not have to carry it alone.",False,True,12
11476,AORHSXTUJ3W1M,11477,-0.32494347927068334,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.8707336137935443,36670,"On the treatment front, improvements in the pin-hole surgery have greatly minimized the trauma to the patient, leading to shorted recovery time.",False,True,13
11481,AORHSXTUJ3W1M,11482,0.22841938827386574,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.9774411645035376,57582,"The Survey of Senior Citizens (1995) showed that although the health status among respondents aged 60 and older was generally good, more than 30 per cent received treatment for some chronic illness.",False,True,10
11496,AORHSXTUJ3W1M,11497,-0.39069616752436365,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,0.1252035261663921,102729,"The world encounters an unprecedented challenge which requires urgent global action to prevent the risks of climate change (Stern, 2008).",False,True,41
11501,A1AY6E7I138PWY,11502,-0.002718372043241879,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,1.6145646790310548,28421,This is one reason why money can be spent more on other areas for the country's development instead on the aged.,False,True,52
11523,A1AY6E7I138PWY,11524,-0.05427484324324323,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,0.9054503539007536,111919,Moderately skilled and lowly skilled labours will still be unable to secure a job.,False,True,36
11527,A1AY6E7I138PWY,11528,-0.013325821487160008,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,0.1076967381291645,149953,"Although there is a concern that a positive test with a particular genetic disease can decrease the chance of the candidate in getting a job (Fisher, 2009) since companies always want employees that can work as hard as they want, laws are passed in order to protect the victims of disorder (Fisher, 2009).",False,True,18
11542,A1AY6E7I138PWY,11543,-0.4105947633033988,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,1.7475236149929865,117637,Psychologists might make mistakes but at least they can lower the probability of errors caused by human's irresponsible act or carelessness.,False,True,55
11543,A1AY6E7I138PWY,11544,0.019414702911587773,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,0.506573546014959,150584,"In conclusion, one who has genetic disorder or disease is obliged to reveal the genetic testing result he has because by revealing it, there are several benefits for him, his family and people around him.",False,True,27
11547,A1AY6E7I138PWY,11548,-0.22377305396294486,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,0.6838521272975343,152757,"When RFID and other surveillance technology are used to track children movement, we are not only invading the children privacy but also undermining their dignity (Anonymous 2005).",False,True,31
11563,A1AY6E7I138PWY,11564,0.34195687665270563,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,-0.6900568776424245,150056,"Over the years, genetic testing has been increasing used in clarifying a diagnosis for more targeted treatments and allowing families to avoid having children with devastating diseases.",False,True,0
11573,A1AY6E7I138PWY,11574,0.5290345856859348,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,-0.6900568776424245,65802,"To enhance the capacity of the battery, keep trying new materials is important.",False,True,0
11576,A1AY6E7I138PWY,11577,0.5064301956658477,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,1.6145646790310548,20266,Limiting public is something which the governments must consider seriously.,False,True,52
11583,A1AY6E7I138PWY,11584,0.4269350137488936,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,1.7032039696723424,46950,"As for the aged, although we can not neglect them, but we can always provide them with just the right amount so that they will too get what they deserve from the society.",False,True,54
11588,A1AY6E7I138PWY,11589,-0.08960199268697391,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,-0.6900568776424245,134590,""" (Our Energy, 2007) Without the public fear and reluctance to accept nuclear power, the world may now be enjoying the abundant electricity and accelerating economic growth, especially in some developing countries like India and China.",False,True,0
11590,A1AY6E7I138PWY,11591,0.24586534099494195,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,-0.11390148847405468,97470,"For those who work in high polluted industry, they should also be specially considered.",False,True,13
11594,A1AY6E7I138PWY,11595,-0.12855803958528067,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,-0.6014175870011368,93770,"In the contemporary society, the elder are well taken care of in many countries.",False,True,2
11596,A1AY6E7I138PWY,11597,-0.3061265995120451,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,-0.6900568776424245,52631,"Aging population is a global issue nowadays, especially in the developed countries.",False,True,0
11601,A3AHI4SVNHK0S5,11602,0.24070489738175183,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-1.2600078739849168,57582,"The Survey of Senior Citizens (1995) showed that although the health status among respondents aged 60 and older was generally good, more than 30 per cent received treatment for some chronic illness.",False,True,0
11609,A3AHI4SVNHK0S5,11610,-0.03542186677660642,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,1.1543365665860152,24031,It has also gained recognition in local and abroad.,False,True,69
11617,A3AHI4SVNHK0S5,11618,0.044007590106400915,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,1.1893270657247246,64962,"One of them is that they both exist to address problems that people are facing at that time of creation, but differ in process it takes to develope the product.",False,True,70
11625,A3AHI4SVNHK0S5,11626,-0.2015315818269955,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-0.7351503869042795,51874,"Being a country highly dependent on the foreign market and MNCs, Singapore has a need for better skilled workers in the future as competition is bound to reach more advanced levels.",False,True,15
11627,A3AHI4SVNHK0S5,11628,0.9507329854619441,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,2.239042039886,85593,"We will no longer afraid of atmospheric pollution and greenhouse effect.What's more,the energy we use is renewable.We will not be short of energy resource.",False,True,100
11628,A3AHI4SVNHK0S5,11629,-0.43146080618606175,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-1.1900268757074983,48483,"However, many might argue that through employment, older workers will be able to earn their upkeep, save up for future medical needs and live an active and healthy lifestyle (PM Lee.H.L : 2009).",False,True,2
11631,A3AHI4SVNHK0S5,11632,0.016030471094413017,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-0.210292899823642,53676,"However, when public spending on the aged is not limited and allowed to be raised continuously, everyone in the country is going to suffer in long term.",False,True,30
11636,A3AHI4SVNHK0S5,11637,0.05738043551899932,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-0.5601978912107336,98365,"Furthermore, since old people stay at home for the most of the time, adequate sunlight would help them to form the cycle of day and night and thus prevent them from sleep disorders.",False,True,20
11640,A3AHI4SVNHK0S5,11641,0.09117359628542179,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,0.8394220743376328,112307,"On the other hand, sodium-cooled reactor strengthens its safety with long thermal response time and large margin to coolant boiling.",False,True,60
11643,A3AHI4SVNHK0S5,11644,0.35355301640695913,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-0.5601978912107336,112508,There are reports showing teenagers' death from brain stroke after hours of continuous gaming.,False,True,20
11653,A3AHI4SVNHK0S5,11654,-0.3519305583134475,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-0.31526439723976946,120839,"With today's high demand of energy sources, one can say that nuclear energy is an inevitable energy source in the future to come.",False,True,27
11659,A3AHI4SVNHK0S5,11660,-0.016623309515969943,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,0.2795740881182863,78361,"Next, the public demands have pushed the benefits of the GPS greater when gadgets are integrated with GPS to provide constant relative motion and time coordinating.",False,True,44
11676,A3AHI4SVNHK0S5,11677,0.04621438640797279,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-0.8051313851816978,99759,"Secondly, cutting down public spending may arouse the complaints of the public.",False,True,13
11687,A3AHI4SVNHK0S5,11688,-0.5212064355475381,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-0.9800838808752436,44544,Developing infrastructure is also another important expenditure that the government is focusing on.,False,True,8
11689,A3AHI4SVNHK0S5,11690,-0.43331307996592483,3W5PY7V3UPTKQ4A16JQZLW9W056JYT,2647,58,-1.0500648791526621,5837,"Therefore, it is a quite safe design for us to use.",False,True,6
11701,AOTCPS24JM5DQ,11702,-0.25673462976017214,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-1.169466682665384,114152,"Besides that, helium, the coolant of choice in VHTR is chemically inert.",False,True,23
11705,AOTCPS24JM5DQ,11706,0.32466948126068373,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-1.877162103340352,24493,"scholarships, awards), technology, research and development would be vital.",False,True,11
11717,AOTCPS24JM5DQ,11718,-0.5148936754878668,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-1.169466682665384,44544,Developing infrastructure is also another important expenditure that the government is focusing on.,False,True,23
11728,AOTCPS24JM5DQ,11729,0.31160647009185627,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,0.06900030351580945,112508,There are reports showing teenagers' death from brain stroke after hours of continuous gaming.,False,True,44
11733,AOTCPS24JM5DQ,11734,-0.5035636533297648,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-0.5797204987695775,99333,There is a reduction of the thymus gland to 5-10% of its original mass by age 50.,False,True,33
11740,AOTCPS24JM5DQ,11741,0.3217645347776774,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-0.2848474068216744,48765,"These two mentioned policies above are just representatives of many researches, studies, policies given out to alleviate the harmful consequences caused by this so-called "" silver tsunami "".",False,True,38
11749,AOTCPS24JM5DQ,11750,-0.42388391662142866,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,0.06900030351580945,97579,"Instead of increasing spending on the old, the problem can also be tackled by encouraging elder people to lead longer working lives.",False,True,44
11753,AOTCPS24JM5DQ,11754,0.22692180875001683,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-1.818187484950771,48619,"It means you have to pay nearly $6000 per month for caring your parents, which is such a large amount especially in the economic critics recently.",False,True,12
11754,AOTCPS24JM5DQ,11755,-0.036816565760369374,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,0.8356703425803578,2943,"Upon investigation, the cause turned out to be the first antibiotic to be discovered, penicillin "".",False,True,57
11764,AOTCPS24JM5DQ,11765,0.12668125296000335,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,1.0715688161386805,15886,"Therefore, with all the worrisome disadvantages of surveillance technology will bring, we ought to ban it.",False,True,61
11767,AOTCPS24JM5DQ,11768,-0.12732615816527845,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,0.8946449609699384,59560,"People, including the elderly, are made less vulnerable to the incapacitation of diseases, and in a way, we become biologically stronger.",False,True,58
11783,AOTCPS24JM5DQ,11784,-0.3976718335623354,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-1.169466682665384,127889,"Since the metal pipes are thick, it costs less to construct and weld.",False,True,23
11787,AOTCPS24JM5DQ,11788,-0.09254427863297424,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-0.2258727884320937,144513,This is also an alternative to the minority of the elderly who prefer to live independently and not add on to the burden of their child.,False,True,39
11792,AOTCPS24JM5DQ,11793,-0.06563150243582595,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-1.169466682665384,134590,""" (Our Energy, 2007) Without the public fear and reluctance to accept nuclear power, the world may now be enjoying the abundant electricity and accelerating economic growth, especially in some developing countries like India and China.",False,True,23
11798,AOTCPS24JM5DQ,11799,-0.1052736021855058,34OWYT6U3W39USINGPDJAE15EHW9II,2411,258,-0.6386951171591583,105332,The energy output is much lesser than the VHTR models which will exceed 50%.,False,True,32
11812,AAYC278SKA5IG,11813,0.3518848811988278,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,-0.5351758630887641,112508,There are reports showing teenagers' death from brain stroke after hours of continuous gaming.,False,True,2
11814,AAYC278SKA5IG,11815,0.4989038194211921,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,-0.2941550035605591,63665,"First come first, the development of space technology is a basic need of economic boost.",False,True,4
11815,AAYC278SKA5IG,11816,-0.24144209991517235,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,0.06737628573174824,107570,"In fact, the Chernobyl accident arises from chain of human errors.",False,True,7
11819,AAYC278SKA5IG,11820,0.2720395323494942,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,0.5494180047881579,129606,"There is a discovery that there is a much better nuclear source compare to uranium, which is helium-3 that is located in the moon (Lasker, J, 2006).",False,True,11
11822,AAYC278SKA5IG,11823,-0.49051402948302536,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,-0.05313414403235421,104444,"However, there is always a great concern to the public with the safe operation of nuclear reactors and radioactive waste management.",False,True,6
11833,AAYC278SKA5IG,11834,-0.5355644136694062,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,0.4289075750240556,109268,All of these facts show that the SFR is more economic and flexible than VHTR.,False,True,10
11847,AAYC278SKA5IG,11848,0.0029751012866807225,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,0.06737628573174824,145942,"Hence, with a healthy mindset set in their minds, they are more likely to win the battle against their illnesses.",False,True,7
11849,AAYC278SKA5IG,11850,-0.18196231445725347,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,0.1878867154958507,72021,"The stability of the building depends on the wideness of the base level, the material of the structure and the method of building the structure.",False,True,8
11854,AAYC278SKA5IG,11855,-0.010872061791659357,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,4.52626218700354,57582,"The Survey of Senior Citizens (1995) showed that although the health status among respondents aged 60 and older was generally good, more than 30 per cent received treatment for some chronic illness.",False,True,44
11856,AAYC278SKA5IG,11857,-0.09312512243049384,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,-0.5351758630887641,81421,"Innovations and technologies are for the public use, and without the confirmation from lab work and data, they are not completed.",False,True,2
11857,AAYC278SKA5IG,11858,-0.12235542495587644,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,0.06737628573174824,14185,"There are also considerations like age and maturity level (Gillian, Denise and Bartha 2009).",False,True,7
11871,AAYC278SKA5IG,11872,-0.5762068460617883,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,0.6699284345522606,44544,Developing infrastructure is also another important expenditure that the government is focusing on.,False,True,12
11886,AAYC278SKA5IG,11887,0.07283005079533596,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,-0.4146654333246616,93336,"Thirdly, as we aged, the chance of getting a vision disorder such as cataract will be higher.",False,True,3
11888,AAYC278SKA5IG,11889,-0.3074171049388901,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,-0.05313414403235421,153271,"Furthermore scientists around the world have intensified efforts to perfect the art of surveillance, hoping to catch villains before they strike.",False,True,6
11896,AAYC278SKA5IG,11897,0.14436658150516324,3EQPA8A374IKVUK625SIZ3IY6ZAJZK,8338,59,0.30839714525995315,78738,"However, in my home country, many problems exist as huge barriers for engineers to apply their innovative ideas into practice.",False,True,9
11907,A397QMUM40C4SH,11908,0.4645396048475028,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-1.4827251323822832,37513,"Thus, with the lifts upgade and even paths, they can take the can the lifts just outside their doors and move around the estate with no constraint due to unaccessible paths.",False,True,13
11910,A397QMUM40C4SH,11911,-0.06317312260512424,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,0.9926933169101144,44,A good example is Japan where there are a lot of tall condominiums despite the large number of earthquakes happening in there.,False,True,62
11911,A397QMUM40C4SH,11912,0.5284527241436915,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-0.8259814621618511,30435,"However, deciding on how much the government should contribute is a feat as a society has many needsit is the role of the government is to weigh which issues should be focused on in the short and long term.",False,True,26
11919,A397QMUM40C4SH,11920,-0.018929367421183157,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-1.3816876446560629,59560,"People, including the elderly, are made less vulnerable to the incapacitation of diseases, and in a way, we become biologically stronger.",False,True,15
11931,A397QMUM40C4SH,11932,-0.1915000638757598,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-0.5228689989831902,81369,"As the situation of the earth environment becomes worse, and the energy resources are exhausting, the need for inventing nonpolluting and energy- saving cars is urgent.",False,True,32
11933,A397QMUM40C4SH,11934,0.45092741749658727,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-0.4218315112569699,60879,Where is all the money invested in ?,False,True,34
11934,A397QMUM40C4SH,11935,0.21802498356922234,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-0.6239064867094105,35145,"However, if we limit the public spending on the aged, the money can be diverted and used to develop the country in other areas, such as economy and education, which will eventually lead to a more advantages for the country.",False,True,30
11942,A397QMUM40C4SH,11943,-0.118013471559089,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,0.841137085320784,29672,"Consequently, a larger tax base should then sufficiently provide a larger portion of public finances for the aged.",False,True,59
11957,A397QMUM40C4SH,11958,0.3019311995930364,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,1.1947682923625549,66910,We shall not go down to the details of that process but it was a major scientific discovery as it leads to another form of energy production.,False,True,66
11967,A397QMUM40C4SH,11968,0.12363548910515569,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-0.7754627182987409,84486,The information gathered from such surveys will be used in the processing and the decision of the final product out of the many initial designs will be largely based on these statistics.,False,True,27
11976,A397QMUM40C4SH,11977,-0.14621813137058937,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,1.0937308046363348,113136,"This way, the operators would not have retracted the control rods during the pre test stage since the system would be automated.",False,True,64
11979,A397QMUM40C4SH,11980,-0.013952097746703427,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,0.6390621098683433,24031,It has also gained recognition in local and abroad.,False,True,55
11987,A397QMUM40C4SH,11988,0.19432098378954685,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-1.3311689007929526,153120,"Nevertheless, experiments by security research firm Riscure have shown that the encrypted passport can be intercepted and excessive information is revealed to an unauthorized person, which may promote identity theft (Hasbrouck, 2006).",False,True,16
11990,A397QMUM40C4SH,11991,0.7998766576970592,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-0.5228689989831902,10328,"Mostly, they will give reverse responses after considering in different angles, but people can still make decisions based on the more crucial factor or the factor they concerned the most.",False,True,32
11999,A397QMUM40C4SH,12000,0.2119557970212721,30OITAWPBQP9YX73A7VYA20QE4HH9X,1240,259,-0.7249439744356307,56852,"As the elderly will not be encouraged to work, it will ultimately inhabit inactivity amongst the old aged when they take for granted that governments are providing everything for them.",False,True,28
12005,A35HYQ9VF901CJ,12006,-0.7551184263777463,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,-0.27137391621945434,114789,"Thus, nuclear energy is more cost-efficient compared to existing energy resources and it is more environmental-friendly.",False,True,52
12008,A35HYQ9VF901CJ,12009,0.5112873021175239,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,-0.07035620050134023,38546,Aging-related problem is no longer an imminent issue that concerns a particular region but it happens to be disquieted and discussed in every country all over the world.,False,True,53
12013,A35HYQ9VF901CJ,12014,-0.19197900078841085,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,-1.276462494810025,90950,"Thus, making it possible for people to live comfortably now.",False,True,47
12016,A35HYQ9VF901CJ,12017,0.10870117848120539,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,-0.27137391621945434,5840,"However, we actually take a higher risk of the side-effect to consume the penicillin.",False,True,52
12036,A35HYQ9VF901CJ,12037,0.29492788341057385,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,0.5326969466530022,150056,"Over the years, genetic testing has been increasing used in clarifying a diagnosis for more targeted treatments and allowing families to avoid having children with devastating diseases.",False,True,56
12038,A35HYQ9VF901CJ,12039,0.437434582544728,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,-0.27137391621945434,7,"This will, if not already, caused problems as there are very limited spaces for us.",False,True,52
12055,A35HYQ9VF901CJ,12056,-0.3779771034920517,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,0.331679230934888,37417,"However, there is a risk involved to limiting spending on the aged.",False,True,55
12058,A35HYQ9VF901CJ,12059,-0.3758914334310274,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,0.331679230934888,120839,"With today's high demand of energy sources, one can say that nuclear energy is an inevitable energy source in the future to come.",False,True,55
12059,A35HYQ9VF901CJ,12060,0.5572105305397871,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,-1.6784979262462532,21199,"We, as humans should also play a part by taking care of our well beings than be dependent on others for support.",False,True,45
12074,A35HYQ9VF901CJ,12075,0.14178712127739632,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,-0.07035620050134023,153120,"Nevertheless, experiments by security research firm Riscure have shown that the encrypted passport can be intercepted and excessive information is revealed to an unauthorized person, which may promote identity theft (Hasbrouck, 2006).",False,True,53
12081,A35HYQ9VF901CJ,12082,0.29566144812750145,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,0.5326969466530022,45139,Now the government should focus on sustaining and maintaining all these developments that are already provided here.,False,True,56
12082,A35HYQ9VF901CJ,12083,0.1623214847481411,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,1.1357500938073444,53774,"As the aging population increases, the active contributors have to bear an increase burden of more elderly by paying more taxes.",False,True,59
12089,A35HYQ9VF901CJ,12090,-0.23809339298277135,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,0.5326969466530022,63582,It is certainly worthy of the public fund to build the best educational facilities and ensure that every child has the chance to receive education.,False,True,56
12095,A35HYQ9VF901CJ,12096,-0.5812820349982628,3SZYX62S5GMT4LZFU8W5796UE5275U,832,260,0.5326969466530022,50415,The aging workforce will then decrease the work productivity and lower nation's economic development.,False,True,56
12110,AWVGZQ69LPHI,12111,-0.024817497796222363,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,0.8998317110567978,24031,It has also gained recognition in local and abroad.,False,True,68
12111,AWVGZQ69LPHI,12112,0.09991276754999562,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,0.9334200541346924,134611,First issue concerned is the performance of reactors.,False,True,69
12128,AWVGZQ69LPHI,12129,0.000908351916798301,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,-0.6452320705263563,26110,"Due to the decrease in healthcare aid for elderly, lack of community hospitals and housing homes, social problems would be generated.",False,True,22
12144,AWVGZQ69LPHI,12145,0.5532359243472983,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,0.6647133095115352,52401,"And in addition, there is not a need to neglect the developments of other areas of investments as the dual approach of slowing down the process of aging population and the improvements in other areas of the society will bring about a quantum leap to the country's development.",False,True,61
12146,AWVGZQ69LPHI,12147,0.1760579529434355,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,-1.283410589006355,125351,"Since nuclear power does not generate carbon dioxide, it was once regarded as the best replacement of fossil fuels.",False,True,3
12150,AWVGZQ69LPHI,12151,-0.49458325629580374,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,-1.283410589006355,66905,Nuclear energy was discovered in the early 1990s (section2.1).,False,True,3
12156,AWVGZQ69LPHI,12157,-0.5158007296775399,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,0.496771594122062,48483,"However, many might argue that through employment, older workers will be able to earn their upkeep, save up for future medical needs and live an active and healthy lifestyle (PM Lee.H.L : 2009).",False,True,56
12165,AWVGZQ69LPHI,12166,0.06337678097781,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,0.7990666818231138,70309,"For the next 10 years or more, Singapore would have a high percentage of population consisting of the elderly.",False,True,65
12166,AWVGZQ69LPHI,12167,0.30324805497643265,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,1.1349501126020605,10970,"In addition, economic situation and current circumstance, as well as the financial problem also create barriers for innovation to take place.",False,True,75
12185,AWVGZQ69LPHI,12186,-0.43194533420604253,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,1.269303484913639,36670,"On the treatment front, improvements in the pin-hole surgery have greatly minimized the trauma to the patient, leading to shorted recovery time.",False,True,79
12190,AWVGZQ69LPHI,12191,0.24318276947302714,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,-1.3169989320842497,57582,"The Survey of Senior Citizens (1995) showed that although the health status among respondents aged 60 and older was generally good, more than 30 per cent received treatment for some chronic illness.",False,True,2
12192,AWVGZQ69LPHI,12193,0.3059092919732217,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,1.1685384556799552,150911,"Genetic testing, by definition, may be done for various reasons, including the diagnosis of a genetic disease in an individual, the identification of future disease risks to individual, unborn children or the prediction of drug responses (MedicineNet, 2002).",False,True,76
12193,AWVGZQ69LPHI,12194,0.08736748201335111,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,1.2357151418357444,153120,"Nevertheless, experiments by security research firm Riscure have shown that the encrypted passport can be intercepted and excessive information is revealed to an unauthorized person, which may promote identity theft (Hasbrouck, 2006).",False,True,78
12195,AWVGZQ69LPHI,12196,-0.5099759338405713,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,-1.3169989320842497,44544,Developing infrastructure is also another important expenditure that the government is focusing on.,False,True,2
12196,AWVGZQ69LPHI,12197,-0.25496320865660305,3LG268AV38S3INCNENNEGK37SAVER1,1237,60,0.8662433679789031,70323,This product is a smart suit that is equipped with array of microsensors which are able to detect falls suffered by the wearers and to send alerts to their caregivers.,False,True,67
12200,ATN07GFZ7CKKU,12201,0.4715910055412577,32ZCLEW0BZ6QHQI0FWUG85GKW03JPZ,547,261,2.9670629678664713,124998,"Also, the technology used in production of nuclear energy has significantly improved in past few decades and safety factors are analyzed thoroughly when a nuclear plant is designed following the three miles island and Chernobyl accidents.",False,True,83
12203,ATN07GFZ7CKKU,12204,0.5972331471480409,32ZCLEW0BZ6QHQI0FWUG85GKW03JPZ,547,261,-1.985829545422441,65802,"To enhance the capacity of the battery, keep trying new materials is important.",False,True,30
