,WorkerId,Unnamed: 0,ExcludedAverage,HITId,WorkTimeInSeconds,Input.batch,MistakeZScore,Input.Nucle_ID,Input.original_text,Input.is_perfect,Input.is_control,Answer.mistakeRate
10750,A2CN43OJX0W3HC,10751,-0.3260562219870232,3S37Y8CWI8MQYHWGOBL7UXZX70G4WO,1702,52,-0.5498628707899789,63526,"Hence, when they are ill they are able to use these accounts to pay for their medical bills.",False,True,6
10755,A2CN43OJX0W3HC,10756,-0.5001598887069277,3S37Y8CWI8MQYHWGOBL7UXZX70G4WO,1702,52,-0.5818502396550154,99333,There is a reduction of the thymus gland to 5-10% of its original mass by age 50.,False,True,5
10756,A2CN43OJX0W3HC,10757,-0.09541138566752584,3S37Y8CWI8MQYHWGOBL7UXZX70G4WO,1702,52,-0.4858881330599057,152757,"When RFID and other surveillance technology are used to track children movement, we are not only invading the children privacy but also undermining their dignity (Anonymous 2005).",False,True,8
10762,A2CN43OJX0W3HC,10763,0.17061414447065645,3S37Y8CWI8MQYHWGOBL7UXZX70G4WO,1702,52,-0.2939639198696862,149852,"However, if one thinks it positively, it can in fact share the tension of that carrier with his or her family so that he or she does not have to carry it alone.",False,True,14
10776,A2CN43OJX0W3HC,10777,-0.007397497090872466,3S37Y8CWI8MQYHWGOBL7UXZX70G4WO,1702,52,-0.5178755019249422,42525,"As a result, elderly individuals can enjoy their retirement without having much financial worries.",False,True,7
10779,A2CN43OJX0W3HC,10780,0.429483891000923,3S37Y8CWI8MQYHWGOBL7UXZX70G4WO,1702,52,-0.2619765510046496,29799,"It is more ethical to do there and take up the responsibilities rather than finding them a social burden and just make sure that "" just enough "" funds for them or even neglect them just because of pragmatic reasons.",False,True,15
10783,A2CN43OJX0W3HC,10784,0.49496534065055114,3S37Y8CWI8MQYHWGOBL7UXZX70G4WO,1702,52,-0.5178755019249422,26388,"As compared to 2003, it shows an increased of 1.4 years and 1.2 years correspondingly (Singapore Department of Statistics, 2008).",False,True,7
10788,A2CN43OJX0W3HC,10789,-0.12202878866703287,3S37Y8CWI8MQYHWGOBL7UXZX70G4WO,1702,52,-0.5178755019249422,70323,This product is a smart suit that is equipped with array of microsensors which are able to detect falls suffered by the wearers and to send alerts to their caregivers.,False,True,7
10801,A3SEPXOWWT41AF,10802,0.5196730263455218,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,-0.6445667852621164,60879,Where is all the money invested in ?,False,True,23
10814,A3SEPXOWWT41AF,10815,0.2534796445084516,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,0.9218871483181844,142233,"Moreover, the rods are designed with graphite tip which, when first inserted, will increases the reactivity.",False,True,77
10816,A3SEPXOWWT41AF,10817,0.028595964571134034,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,0.9508955544955976,81517,"Hence, in this case, SMRT observed the good response from the other countries that implemented this form of transport, and decided to try out the transport in Singapore.",False,True,78
10826,A3SEPXOWWT41AF,10827,-0.6199107960950341,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,-0.7606004099717684,52967,These efforts have successfully eased the issues in aging population.,False,True,19
10829,A3SEPXOWWT41AF,10830,-0.5144201833193357,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,-0.6445667852621164,51874,"Being a country highly dependent on the foreign market and MNCs, Singapore has a need for better skilled workers in the future as competition is bound to reach more advanced levels.",False,True,23
10862,A3SEPXOWWT41AF,10863,0.07691184792109963,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,1.1249459915600757,64962,"One of them is that they both exist to address problems that people are facing at that time of creation, but differ in process it takes to develope the product.",False,True,84
10868,A3SEPXOWWT41AF,10869,0.6080854735291161,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,-1.0796928779233108,38546,Aging-related problem is no longer an imminent issue that concerns a particular region but it happens to be disquieted and discussed in every country all over the world.,False,True,8
10869,A3SEPXOWWT41AF,10870,0.02297573395637014,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,1.2409796162697273,73174,"Currently, as engineers, we should work on an advance model of catalytic converter, with a higher efficiency and better compatibility with different models of engines which may emit harmful gases.",False,True,88
10877,A3SEPXOWWT41AF,10878,0.15698733106695276,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,0.9799039606730106,35145,"However, if we limit the public spending on the aged, the money can be diverted and used to develop the country in other areas, such as economy and education, which will eventually lead to a more advantages for the country.",False,True,79
10882,A3SEPXOWWT41AF,10883,0.361615500582262,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,1.2989964286245532,29799,"It is more ethical to do there and take up the responsibilities rather than finding them a social burden and just make sure that "" just enough "" funds for them or even neglect them just because of pragmatic reasons.",False,True,90
10883,A3SEPXOWWT41AF,10884,0.6932621700159285,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,1.1829628039149014,10328,"Mostly, they will give reverse responses after considering in different angles, but people can still make decisions based on the more crucial factor or the factor they concerned the most.",False,True,86
10892,A3SEPXOWWT41AF,10893,0.06751725455590256,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,1.1539543977374884,134611,First issue concerned is the performance of reactors.,False,True,85
10894,A3SEPXOWWT41AF,10895,0.11966610026575972,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,1.3570132409793794,97470,"For those who work in high polluted industry, they should also be specially considered.",False,True,92
10897,A3SEPXOWWT41AF,10898,-0.8107626228331418,30OITAWPBQP9YX73A7VYA20QE4H9HP,779,255,-0.9926676593910722,56408,"Whether the country develops or not, public spending on the aged should not be limited.",False,True,11
10908,A1L6D082DPMF3N,10909,0.005717359298232055,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,1.539473244112784,41086,"Employers could also offer other kinds of employment, not necessarily to be the same job or pay as of their previous employment.",False,True,100
10911,A1L6D082DPMF3N,10912,-0.17094984679254957,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,-0.2615518537666733,59560,"People, including the elderly, are made less vulnerable to the incapacitation of diseases, and in a way, we become biologically stronger.",False,True,33
10918,A1L6D082DPMF3N,10919,0.2393096985254859,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,-1.1486239169013317,64962,"One of them is that they both exist to address problems that people are facing at that time of creation, but differ in process it takes to develope the product.",False,True,0
10923,A1L6D082DPMF3N,10924,0.08108788975471697,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,0.7868060390288316,81145,This gave the engineers the idea of whether what they see in the movie is able to become a reality.,False,True,72
10924,A1L6D082DPMF3N,10925,-0.38216655415985207,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,-0.8260522575796375,45758,"Furthermore, if the government can maintain social stability in its country, government may then focus on other aspects such as defence.",False,True,12
10937,A1L6D082DPMF3N,10938,0.09727665791135763,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,1.539473244112784,149852,"However, if one thinks it positively, it can in fact share the tension of that carrier with his or her family so that he or she does not have to carry it alone.",False,True,100
10944,A1L6D082DPMF3N,10945,-0.5292187992096424,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,0.0610198055550205,83498,Civil engineering is the focus of structuring design for infrastructure such as bridges and roads.,False,True,45
10953,A1L6D082DPMF3N,10954,-0.10751164228142701,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,-1.1486239169013317,93770,"In the contemporary society, the elder are well taken care of in many countries.",False,True,0
10970,A1L6D082DPMF3N,10971,-0.23052195937533185,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,-0.3153137969869557,81369,"As the situation of the earth environment becomes worse, and the energy resources are exhausting, the need for inventing nonpolluting and energy- saving cars is urgent.",False,True,31
10982,A1L6D082DPMF3N,10983,0.6239514003601065,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,0.5986392377578436,52401,"And in addition, there is not a need to neglect the developments of other areas of investments as the dual approach of slowing down the process of aging population and the improvements in other areas of the society will bring about a quantum leap to the country's development.",False,True,65
10983,A1L6D082DPMF3N,10984,0.05893928292060684,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,-0.5572425414782262,43856,"Money should be spent on education, research and growing the country's economy so that people can have larger income to tap upon.",False,True,22
10993,A1L6D082DPMF3N,10994,-0.24928789983894606,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,-0.23467088215653215,63582,It is certainly worthy of the public fund to build the best educational facilities and ensure that every child has the chance to receive education.,False,True,34
10999,A1L6D082DPMF3N,11000,-0.27206980653749124,3VQTAXTYN37XRCSK8QGTKNK6WCMBU2,1226,53,-1.1486239169013317,104057,"Therefore, Uranium will soon deplete and we will need to search for a new form of energy supply.",False,True,0
11005,A2ML4TEAJTDQD0,11006,0.9271942023500509,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.8982084035103917,151485,This information may cause hysteric reaction in the community explain more.,False,True,0
11008,A2ML4TEAJTDQD0,11009,0.025848834924242906,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,1.5013017903895804,55933,"Therefore, if government spending on the aged does not limit but increases due to aging population issue, the budget on infrastructure development will be lesser and this may affect the country's economic development negatively.",False,True,97
11013,A2ML4TEAJTDQD0,11014,1.136161742062301,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.8487339665227634,85593,"We will no longer afraid of atmospheric pollution and greenhouse effect.What's more,the energy we use is renewable.We will not be short of energy resource.",False,True,2
11021,A2ML4TEAJTDQD0,11022,0.23608641490762972,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.5766245630908078,137283,"However in long term, the cost is justified by the economics-of-scale.",False,True,13
11022,A2ML4TEAJTDQD0,11023,0.5628967623530329,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,1.5755134458710232,52401,"And in addition, there is not a need to neglect the developments of other areas of investments as the dual approach of slowing down the process of aging population and the improvements in other areas of the society will bring about a quantum leap to the country's development.",False,True,100
11032,A2ML4TEAJTDQD0,11033,-0.07177160427526225,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.7497850925475068,8191,"Without the accession from the society, it would be difficult for the emergent of any new innovations.",False,True,6
11037,A2ML4TEAJTDQD0,11038,-0.14780087710895617,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.7003106555598785,72021,"The stability of the building depends on the wideness of the base level, the material of the structure and the method of building the structure.",False,True,8
11038,A2ML4TEAJTDQD0,11039,0.13772764656682732,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.8982084035103917,24031,It has also gained recognition in local and abroad.,False,True,0
11049,A2ML4TEAJTDQD0,11050,-0.38534435270285755,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.7497850925475068,45758,"Furthermore, if the government can maintain social stability in its country, government may then focus on other aspects such as defence.",False,True,6
11051,A2ML4TEAJTDQD0,11052,-0.06186938605692747,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.6508362185722503,105332,The energy output is much lesser than the VHTR models which will exceed 50%.,False,True,10
11056,A2ML4TEAJTDQD0,11057,-0.5598098212517697,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.8982084035103917,66905,Nuclear energy was discovered in the early 1990s (section2.1).,False,True,0
11061,A2ML4TEAJTDQD0,11062,-0.526101275630099,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.6260990000784361,50415,The aging workforce will then decrease the work productivity and lower nation's economic development.,False,True,11
11075,A2ML4TEAJTDQD0,11076,0.0015596625403731662,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.6508362185722503,2943,"Upon investigation, the cause turned out to be the first antibiotic to be discovered, penicillin "".",False,True,10
11088,A2ML4TEAJTDQD0,11089,0.43619554689768303,3EHIMLB7F7L9KSOT5FPKA65FUYZH88,943,256,-0.5766245630908078,10970,"In addition, economic situation and current circumstance, as well as the financial problem also create barriers for innovation to take place.",False,True,13
11109,AFSI4GMXWKC2U,11110,0.33895796744858653,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,0.8916907561572873,56852,"As the elderly will not be encouraged to work, it will ultimately inhabit inactivity amongst the old aged when they take for granted that governments are providing everything for them.",False,True,64
11126,AFSI4GMXWKC2U,11127,0.018805067572607026,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-1.279028467656573,106213,"When GIF have found out the proper method of recycling, the public can live with ease nearby the nuclear reactor plant.",False,True,0
11132,AFSI4GMXWKC2U,11133,-0.0064005069440781544,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-1.1094410282961154,134590,""" (Our Energy, 2007) Without the public fear and reluctance to accept nuclear power, the world may now be enjoying the abundant electricity and accelerating economic growth, especially in some developing countries like India and China.",False,True,5
11140,AFSI4GMXWKC2U,11141,-0.4872904909901581,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-1.279028467656573,109268,All of these facts show that the SFR is more economic and flexible than VHTR.,False,True,0
11150,AFSI4GMXWKC2U,11151,-0.37261536028924136,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,1.705710465087485,49507,"Take Singapore as an example, the government make it compulsory that every working adults must contribute a certain percentage of their monthly income into their individual CPF (Central Provident Fund) account in preparation for retirement.",False,True,88
11152,AFSI4GMXWKC2U,11153,0.4191406242785115,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-0.024081416389185043,29799,"It is more ethical to do there and take up the responsibilities rather than finding them a social burden and just make sure that "" just enough "" funds for them or even neglect them just because of pragmatic reasons.",False,True,37
11159,AFSI4GMXWKC2U,11160,0.5590628909865026,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-0.5667612223426501,30156,"Some of the developments and policies are the construction of studio apartments specially for the elderly, the upgrading of the Housing Board (HDB) lifts which helps to improve the elders living area, increasing the retirement age to allow the elders to be more self-dependent and implementing more healthcare benefits and subsidies for the elder Singaporean such as subsidies for community hospital stay.",False,True,21
11161,AFSI4GMXWKC2U,11162,-0.046491535664760865,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-0.973771076807749,105332,The energy output is much lesser than the VHTR models which will exceed 50%.,False,True,9
11170,AFSI4GMXWKC2U,11171,-0.9642943980851315,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-1.279028467656573,97608,Most people retired from work today are still energetic and in quite good health.,False,True,0
11177,AFSI4GMXWKC2U,11178,-0.3746473100862918,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-0.4650087587263755,127889,"Since the metal pipes are thick, it costs less to construct and weld.",False,True,24
11180,AFSI4GMXWKC2U,11181,-0.2674063067362788,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,1.5700405135991191,97043,"Social policies, practices and attitudes discourage working at an older age because the retirement for elderly will be costly for firms.",False,True,84
11182,AFSI4GMXWKC2U,11183,-0.5553809265899375,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-0.8041836374472912,29047,Such services can help to reduce elderly emotional dependency on their children too.,False,True,14
11197,AFSI4GMXWKC2U,11198,-0.21931354429732713,3EN4YVUOUCEVQZKR1N4X2I2NYZCJXN,1723,54,-0.8041836374472912,63582,It is certainly worthy of the public fund to build the best educational facilities and ensure that every child has the chance to receive education.,False,True,14
11204,AT4QUBMY4BXN7,11205,-0.08253655101306798,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,0.18487172087671166,134590,""" (Our Energy, 2007) Without the public fear and reluctance to accept nuclear power, the world may now be enjoying the abundant electricity and accelerating economic growth, especially in some developing countries like India and China.",False,True,36
11205,AT4QUBMY4BXN7,11206,-0.4848991691829123,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,-1.0989596741004517,104444,"However, there is always a great concern to the public with the safe operation of nuclear reactors and radioactive waste management.",False,True,16
11206,AT4QUBMY4BXN7,11207,0.38859185555678544,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,0.05648858137899535,5563,"The step of industrialization becomes faster and faster, so numerous energies are needed.",False,True,34
11215,AT4QUBMY4BXN7,11216,0.5620370613388895,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,-0.2002776976164373,155649,"But I do not think it is reasonable to forgo this advanced technology for it really plays a great role in the areas related to healthcare and government, and the potential negative impacts brought by can be reduced or avoided if the regulations around it tend to be sounder and sounder.",False,True,30
11216,AT4QUBMY4BXN7,11217,0.1259447131154175,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,0.313254860374428,57582,"The Survey of Senior Citizens (1995) showed that although the health status among respondents aged 60 and older was generally good, more than 30 per cent received treatment for some chronic illness.",False,True,38
11232,AT4QUBMY4BXN7,11233,0.6492901048812206,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,0.313254860374428,87265,Unite everyone can maximize the ability of the whole unity.,False,True,38
11240,AT4QUBMY4BXN7,11241,-0.2227386626308588,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,-0.8421933951050189,49507,"Take Singapore as an example, the government make it compulsory that every working adults must contribute a certain percentage of their monthly income into their individual CPF (Central Provident Fund) account in preparation for retirement.",False,True,20
11260,AT4QUBMY4BXN7,11261,0.1521382109429967,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,1.2119368368584422,53774,"As the aging population increases, the active contributors have to bear an increase burden of more elderly by paying more taxes.",False,True,52
11262,AT4QUBMY4BXN7,11263,0.7774983089788775,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,-0.8421933951050189,46950,"As for the aged, although we can not neglect them, but we can always provide them with just the right amount so that they will too get what they deserve from the society.",False,True,20
11263,AT4QUBMY4BXN7,11264,0.40378840139383065,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,0.37744643012328616,16022,"However, in the reality, the result of genetic testing is so important and could give impact to all his family as it may comprise information about hereditary disease.",False,True,39
11267,AT4QUBMY4BXN7,11268,-0.1983911979724377,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,1.2761284066073004,8191,"Without the accession from the society, it would be difficult for the emergent of any new innovations.",False,True,53
11281,AT4QUBMY4BXN7,11282,-0.7289299579962827,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,0.5700211393698607,52305,"Therefore, it is important for these countries to tackle the situation before it reaches its peak.",False,True,42
11288,AT4QUBMY4BXN7,11289,0.27824282218544794,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,0.8267874183652932,150911,"Genetic testing, by definition, may be done for various reasons, including the diagnosis of a genetic disease in an individual, the identification of future disease risks to individual, unborn children or the prediction of drug responses (MedicineNet, 2002).",False,True,46
11294,AT4QUBMY4BXN7,11295,-0.5426764947897557,3XEIP58NL09QQK865Q4VFIVQAOFLZO,637,55,-0.39285240686301176,109268,All of these facts show that the SFR is more economic and flexible than VHTR.,False,True,27
11304,A21LYHAOO5P2CC,11305,-0.3182372757585096,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,-1.1096072062282445,65857,"In cities around the world, large amount of energy are consumed by electrical appliances every day.",False,True,1
11313,A21LYHAOO5P2CC,11314,0.08347722745234976,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,-0.7147291968943497,53676,"However, when public spending on the aged is not limited and allowed to be raised continuously, everyone in the country is going to suffer in long term.",False,True,14
11326,A21LYHAOO5P2CC,11327,-0.20560721242186172,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,-0.5932282709454589,13129,"Although some argue that RFID technology that stores one's information in RFID such as credit card or identity card provides great convenience, it creates chances for criminals as well at the same time.",False,True,18
11335,A21LYHAOO5P2CC,11336,0.11781872058641896,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,0.5306552940817801,5840,"However, we actually take a higher risk of the side-effect to consume the penicillin.",False,True,55
11344,A21LYHAOO5P2CC,11345,-0.37181922409955065,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,-0.8058548913560176,117637,Psychologists might make mistakes but at least they can lower the probability of errors caused by human's irresponsible act or carelessness.,False,True,11
11361,A21LYHAOO5P2CC,11362,0.08039883621719886,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,0.8040323774667842,81145,This gave the engineers the idea of whether what they see in the movie is able to become a reality.,False,True,64
11362,A21LYHAOO5P2CC,11363,0.39234355855398495,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,-0.775479659868795,62338,"Secondly, we should consider the silver labor market because OECD (2005) reported that in days to come around 2050, the old will consist one sixth of the total population.",False,True,12
11371,A21LYHAOO5P2CC,11372,-0.1811619006364683,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,0.1965277477223307,78492,"When he served in the army, he noticed that a lot of soldiers died from simple infections caused by small wounds.",False,True,44
11377,A21LYHAOO5P2CC,11378,-0.19207847394629943,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,1.3507865442367923,152757,"When RFID and other surveillance technology are used to track children movement, we are not only invading the children privacy but also undermining their dignity (Anonymous 2005).",False,True,82
11378,A21LYHAOO5P2CC,11379,0.10856189252890651,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,-1.0488567432537992,150584,"In conclusion, one who has genetic disorder or disease is obliged to reveal the genetic testing result he has because by revealing it, there are several benefits for him, his family and people around him.",False,True,3
11381,A21LYHAOO5P2CC,11382,0.1276132124648139,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,-0.8969805858176857,4697,"For example, Meizu, a Chinese electrical manufactory famous for its pseudo "" Apple inspired design "" music players recently comes up with a new product M8.",False,True,8
11393,A21LYHAOO5P2CC,11394,0.3214277085935623,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,1.2596608497751245,10970,"In addition, economic situation and current circumstance, as well as the financial problem also create barriers for innovation to take place.",False,True,79
11394,A21LYHAOO5P2CC,11395,-0.019208312625841134,3L7SUC0TTUGDUHK118SI9W7TSMMM0Z,3851,56,1.7760397850579097,44,A good example is Japan where there are a lot of tall condominiums despite the large number of earthquakes happening in there.,False,True,96
11401,AORHSXTUJ3W1M,11402,0.21024894345309206,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.8707336137935443,78835,"However, the recent two decades witnessed astonishing innovation in photographythe development of digital cameras (DC) which has made taking photos accessible to non-specialists.",False,True,13
11420,AORHSXTUJ3W1M,11421,0.24177554499580464,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,0.1963418933063876,56250,Eventually the economy will be benefited when people become healthier and spend lesser on their healthcare.,False,True,43
11422,AORHSXTUJ3W1M,11423,0.1033497575786841,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.7995952466535489,84486,The information gathered from such surveys will be used in the processing and the decision of the final product out of the many initial designs will be largely based on these statistics.,False,True,15
11428,AORHSXTUJ3W1M,11429,0.5454429543207745,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.906302797363542,47511,It obviously means that the rest fifty-seven percents in the first case or two third of the population in the second case have to work and support for both themselves and those who are unable to work.,False,True,12
11429,AORHSXTUJ3W1M,11430,-0.04808835578623924,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-1.2264254494935216,63959,"To reduce this over- reliance, Singapore has been taking careful measures in her education system, for instance her first IT Masterplan for education (MP1) in 1997 (Keng, 2007), ensuring that Singaporeans have sufficient IT skills for future endeavors.",False,True,3
11431,AORHSXTUJ3W1M,11432,-0.8211872371380358,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,1.0500022989863331,114789,"Thus, nuclear energy is more cost-efficient compared to existing energy resources and it is more environmental-friendly.",False,True,67
11439,AORHSXTUJ3W1M,11440,0.16430666182908069,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,0.907725564706342,53774,"As the aging population increases, the active contributors have to bear an increase burden of more elderly by paying more taxes.",False,True,63
11440,AORHSXTUJ3W1M,11441,0.382486115897174,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-1.0130103480735353,24493,"scholarships, awards), technology, research and development would be vital.",False,True,9
11453,AORHSXTUJ3W1M,11454,0.7782656651263564,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.906302797363542,72169,"Therefore, New water is decided as a solution needed to meet the need for water of the Nation.",False,True,12
11470,AORHSXTUJ3W1M,11471,-0.5105858453834725,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.906302797363542,109268,All of these facts show that the SFR is more economic and flexible than VHTR.,False,True,12
11472,AORHSXTUJ3W1M,11473,0.18395205337095966,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.9418719809335396,134611,First issue concerned is the performance of reactors.,False,True,11
11473,AORHSXTUJ3W1M,11474,0.19510769957041066,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.906302797363542,149852,"However, if one thinks it positively, it can in fact share the tension of that carrier with his or her family so that he or she does not have to carry it alone.",False,True,12
11476,AORHSXTUJ3W1M,11477,-0.2578248098325841,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.8707336137935443,36670,"On the treatment front, improvements in the pin-hole surgery have greatly minimized the trauma to the patient, leading to shorted recovery time.",False,True,13
11481,AORHSXTUJ3W1M,11482,0.1874064285857968,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,-0.9774411645035376,57582,"The Survey of Senior Citizens (1995) showed that although the health status among respondents aged 60 and older was generally good, more than 30 per cent received treatment for some chronic illness.",False,True,10
11496,AORHSXTUJ3W1M,11497,-0.445655215753386,3Y3CZJSZ9KF3M4JU3MUBCQXUFHWR5D,1862,57,0.1252035261663921,102729,"The world encounters an unprecedented challenge which requires urgent global action to prevent the risks of climate change (Stern, 2008).",False,True,41
11523,A1AY6E7I138PWY,11524,-0.05427484324324323,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,0.9054503539007536,111919,Moderately skilled and lowly skilled labours will still be unable to secure a job.,False,True,36
11542,A1AY6E7I138PWY,11543,-0.466388798408773,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,1.7475236149929865,117637,Psychologists might make mistakes but at least they can lower the probability of errors caused by human's irresponsible act or carelessness.,False,True,55
11543,A1AY6E7I138PWY,11544,0.04093448864765616,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,0.506573546014959,150584,"In conclusion, one who has genetic disorder or disease is obliged to reveal the genetic testing result he has because by revealing it, there are several benefits for him, his family and people around him.",False,True,27
11547,A1AY6E7I138PWY,11548,-0.15697666252844372,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,0.6838521272975343,152757,"When RFID and other surveillance technology are used to track children movement, we are not only invading the children privacy but also undermining their dignity (Anonymous 2005).",False,True,31
11563,A1AY6E7I138PWY,11564,0.30690212600492844,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,-0.6900568776424245,150056,"Over the years, genetic testing has been increasing used in clarifying a diagnosis for more targeted treatments and allowing families to avoid having children with devastating diseases.",False,True,0
11573,A1AY6E7I138PWY,11574,0.4940609486479631,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,-0.6900568776424245,65802,"To enhance the capacity of the battery, keep trying new materials is important.",False,True,0
11576,A1AY6E7I138PWY,11577,0.46864661632875837,3ATYLI1PRTO8WQ6Z0WH1J5BUMV7JOI,863,257,1.6145646790310548,20266,Limiting public is something which the governments must consider seriously.,False,True,52
